Name,Magnitude H,Magnitude G,Mean anomaly,Arg. perihelion,Long. node,Inclination,Eccentricity,Semimajor axis,Epoch (MJD)
3141 1984RH,10.5,0.15,352.61383,134.78968,322.38619,10.905415,0.0708948,3.4075554,48800
3142 KILOPI,12.3,0.15,188.9755,188.93392,321.24292,14.157485,0.0859879,2.5552809,48800
3143 GENECAMPBELL,12.6,0.15,140.19624,327.8718,80.283957,3.096081,0.083473,2.8475496,48800
3144 1931TY1,13.6,0.15,124.95553,94.966451,249.16523,5.504643,0.2097229,2.2249575,48800
3145 WALTERADAMS,14.4,0.15,139.34522,41.398354,283.9838,5.037535,0.2363443,2.1918963,48800
3146 DATO,13.2,0.15,94.198766,83.40226,183.64312,8.382272,0.1967224,2.4350672,48800
3147 SAMANTHA,13.7,0.15,230.53236,241.23834,216.49828,3.545653,0.1948638,2.622864,48800
3148 GRECHKO,11.8,0.15,100.05136,43.612346,1.721515,0.749047,0.1787099,3.119313,48800
3149 OKUDZHAVA,14,0.15,18.262902,236.91564,188.53549,7.124782,0.1566413,2.2475776,48800
3150 TOSA,11,0.15,135.14018,276.24951,350.59057,22.079639,0.1193495,3.1985636,48800
3151 TALBOT,12.1,0.15,327.9871,36.839335,212.69262,19.488958,0.134937,2.7653915,48800
3152 JONES,11.3,0.15,35.931598,290.68661,301.75139,11.33496,0.0871043,2.6266141,48800
3153 LINCOLN,13.3,0.15,0.706746,346.70351,40.809535,7.708967,0.1292444,2.4228695,48800
3154 GRANT,12.6,0.15,125.15722,308.6763,102.77237,2.473946,0.1666384,3.1060192,48800
3155 LEE,12.6,0.15,24.77987,28.171084,28.759435,7.20179,0.1002595,2.3422989,48800
3156 1953EE,11.3,0.15,88.426204,119.04563,7.372183,15.834186,0.1985016,2.8536495,48800
3157 NOVIKOV,11.5,0.15,141.77158,314.45284,42.804254,7.557873,0.1368239,3.1590629,48800
3158 ANGA,12.5,0.15,271.79311,227.43396,187.88624,14.574682,0.1035237,2.5492681,48800
3159 PROKOF'EV,13,0.15,29.967177,57.955337,223.39452,14.612048,0.1094784,2.5695031,48800
3160 ANGERHOFER,13.5,0.15,102.78696,331.99765,310.9427,5.081532,0.1560635,2.377157,48800
3161 BEADELL,12.1,0.15,51.529639,256.14695,351.81698,14.915003,0.1725907,2.5714958,48800
3162 NOSTALGIA,11.3,0.15,43.112177,317.28952,129.0882,17.920277,0.1445594,3.1642655,48800
3163 1981QM,13.6,0.15,337.15899,121.55845,194.36134,3.084574,0.3325371,2.3955777,48800
3164 PRAST,11.9,0.15,149.88053,54.870796,64.925088,2.346125,0.1716536,3.1429192,48800
3165 MIKAWA,12.8,0.15,126.20706,239.01234,88.88137,3.924298,0.1795713,2.2439828,48800
3166 1940FG,13,0.15,217.51388,118.16541,72.166716,5.239992,0.1166951,2.2378416,48800
3167 BOBCOCK,11.4,0.15,110.5193,255.67985,18.050514,15.614345,0.1066251,2.5406586,48800
3168 1980XM,11.8,0.15,194.18703,282.59979,23.311862,10.549025,0.0957698,2.9946267,48800
3169 OSTRO,12.73,0.15,236.00801,32.311925,96.522658,24.90441,0.0666725,1.8919395,48800
3170 DZHANIBEKOV,12,0.15,126.65726,77.516392,27.257086,2.031267,0.0899246,2.9265781,48800
3171 1979WO,10.8,0.15,62.786756,20.52427,32.267512,11.381854,0.1280915,3.1936651,48800
3172 HIRST,13.4,0.15,330.35929,271.23297,83.525319,3.64847,0.2241804,2.4259478,48800
3173 MCNAUGHT,13.2,0.15,181.52895,218.66349,79.548586,7.803678,0.2110818,2.2034229,48800
3174 ALCOCK,11.8,0.15,108.00413,7.58039,72.365666,2.374421,0.1708172,3.1494448,48800
3175 NETTO,14.1,0.15,191.53737,189.71238,208.6198,0.638389,0.2136642,2.3631349,48800
3176 PAOLICCHI,10.9,0.15,111.37349,25.505307,53.543942,18.114011,0.0324412,2.8763939,48800
3177 1934AK,11.9,0.15,261.1937,39.25989,35.533151,15.982127,0.149974,2.6334963,48800
3178 1984WA,11.9,0.15,224.25128,240.96178,242.53165,6.815674,0.3774911,2.7159382,48800
3179 1962FA,11.9,0.15,280.541,270.19609,180.84373,1.739322,0.1552251,3.0970434,48800
3180 MORGAN,14.6,0.15,311.63913,43.848678,354.47878,5.281589,0.1480857,2.2304677,48800
3181 AHNERT,12.8,0.15,165.63106,304.22893,221.39116,3.953083,0.0650637,2.2292739,48800
3182 SHIMANTO,12.2,0.15,291.03945,160.89716,248.71359,12.585612,0.1446651,2.6135064,48800
3183 1949PP,12.7,0.15,188.16663,210.66383,128.86839,2.174597,0.1260651,3.1988721,48800
3184 1949QC,12.1,0.15,300.41317,237.18707,97.65654,8.220809,0.2656577,2.6635967,48800
3185 CLINTFORD,14,0.15,263.7133,281.86615,71.393739,3.962845,0.194212,2.365226,48800
3186 MANUILOVA,12.3,0.15,145.62338,204.53348,169.92451,0.781147,0.1648972,3.124205,48800
3187 1977TO3,13.2,0.15,62.189084,104.83605,312.69102,2.759931,0.0577256,2.2834678,48800
3188 1978OM,14.1,0.15,324.02882,22.319104,336.76503,4.703072,0.1343965,2.2893608,48800
3189 PENZA,12.6,0.15,187.33427,190.97549,177.88317,8.20597,0.1887737,3.1083381,48800
3190 APOSHANSKIJ,12.8,0.15,240.57449,1.786818,358.60874,9.987305,0.1154777,2.9956903,48800
3191 SVANETIA,12.1,0.15,0.363559,188.48239,51.047232,2.738595,0.0099143,2.8736252,48800
3192 A'HEARN,13.7,0.15,298.96415,90.34199,57.03962,2.880172,0.1695027,2.37673,48800
3193 ELLIOT,13.4,0.15,42.212098,75.9911,12.052021,5.733324,0.1056823,2.2959926,48800
3194 DORSEY,12,0.15,253.70537,260.39909,64.635415,10.94868,0.0969506,3.0135449,48800
3195 FEDCHENKO,12.4,0.15,283.66824,59.130358,276.04537,0.86577,0.0636275,2.9103408,48800
3196 MAKLAJ,12.3,0.15,227.43339,341.07852,13.535598,8.98731,0.0219242,3.0277662,48800
3197 WEISSMAN,11.7,0.15,262.02355,312.50169,112.00426,16.414095,0.1827837,2.664875,48800
3198 WALLONIA,12.3,0.15,77.62169,39.975266,83.806851,17.986492,0.238025,2.1804365,48800
3199 NEFERTITI,14.84,0.15,312.02107,53.268901,340.13105,32.981151,0.2837414,1.5745231,48800
3200 PHAETHON,14.6,0.15,55.589228,321.7843,265.62182,22.08744,0.8900844,1.2713331,48800
3201 SIJTHOFF,13.7,0.15,328.95288,53.216711,109.62133,2.989681,0.0875264,2.2580075,48800
3202 GRAFF,10.3,0.15,212.69642,271.99543,205.61423,11.035393,0.102787,3.9533307,48800
3203 HUTH,13.7,0.15,75.514977,304.53672,48.773417,6.663658,0.2632474,2.3221954,48800
3204 LINDGREN,12.1,0.15,121.07224,299.13264,108.85058,2.060124,0.2678278,3.1798764,48800
3205 BOKSENBERG,13.5,0.15,260.41318,281.98493,120.55186,12.309101,0.1997593,2.6810791,48800
3206 WUHAN,13.6,0.15,298.73188,354.17947,71.314093,8.674378,0.2351682,2.5535147,48800
3207 1981EY25,12,0.15,318.95495,155.80987,168.10836,2.206834,0.0636094,2.9075328,48800
3208 LUNN,12.1,0.15,63.180492,23.575087,137.15101,2.33459,0.1193948,3.1108349,48800
3209 BUCHWALD,13.4,0.15,60.058563,30.229206,128.43598,5.228058,0.0530598,2.1922805,48800
3210 LUPISHKO,11.2,0.15,144.46061,9.030129,128.7324,13.648444,0.0551702,3.1114651,48800
3211 LOUISPHARAILDA,12.7,0.15,271.89753,83.01448,337.81076,10.494151,0.2512728,2.7340365,48800
3212 1938DH2,13.9,0.15,25.084512,34.750454,110.18981,7.811484,0.151721,2.2568069,48800
3213 SMOLENSK,11.9,0.15,180.17362,319.69451,34.205215,0.969145,0.1413477,3.2205121,48800
3214 MAKARENKO,10.8,0.15,349.12607,156.07393,100.78522,11.488254,0.0524586,3.0140279,48800
3215 LAPKO,12.1,0.15,107.72911,44.964979,67.355797,7.220542,0.1097471,3.120267,48800
3216 HARRINGTON,14,0.15,69.172227,223.87976,108.30584,4.923859,0.30635,2.394007,48800
3217 SEIDELMANN,14.4,0.15,72.003866,356.32047,343.7611,6.154268,0.2634694,2.3858267,48800
3218 DELPHINE,14.1,0.15,291.16295,240.46479,183.6073,2.705137,0.2175199,2.5206171,48800
3219 KOMAKI,11.7,0.15,293.67126,289.46939,290.35855,6.800099,0.131847,3.0358031,48800
3220 MURAYAMA,13.3,0.15,86.373497,25.683793,26.921385,6.619848,0.1735264,2.2261163,48800
3221 1981XF2,13.3,0.15,186.86815,232.70232,78.81901,3.655142,0.1538728,2.2041911,48800
3222 LILLER,11.4,0.15,265.52309,117.13799,151.52872,15.953011,0.0618899,3.0928698,48800
3223 1942RN,11.2,0.15,211.09922,291.48768,168.62684,10.021772,0.1442287,2.6072301,48800
3224 IRKUTSK,11.5,0.15,190.15186,4.299198,228.37146,4.314349,0.1683303,2.7814525,48800
3225 HOAG,13.5,0.15,302.06923,138.16457,188.99207,25.058811,0.0530432,1.8796646,48800
3226 PLINIUS,13.4,0.15,148.54838,304.69967,99.118668,3.059719,0.0747859,2.8745849,48800
3227 HASEGAWA,12.4,0.15,318.65824,331.72102,154.577,3.911638,0.138274,2.4451817,48800
3228 PIRE,12.6,0.15,326.48002,189.24967,291.14751,1.925322,0.1353055,2.4616095,48800
3229 A916PC,12.5,0.15,191.87146,18.359627,306.87508,9.462688,0.1525232,2.3148187,48800
3230 VAMPILOV,12.3,0.15,189.2943,239.05239,76.300351,15.587928,0.3223937,3.1389768,48800
3231 MILA,13.1,0.15,35.264621,53.041249,324.84984,6.401526,0.1266945,2.4456169,48800
3232 BREST,11.8,0.15,181.53537,114.5466,192.73243,9.84217,0.0799637,3.0225658,48800
3233 KRISBARONS,12.9,0.15,122.60318,65.228538,347.94378,3.607281,0.1035467,2.2270502,48800
3234 HERGIANI,12.5,0.15,152.11114,315.5948,76.994083,0.96651,0.1835943,3.1102671,48800
3235 MELCHIOR,13.1,0.15,207.39651,167.72463,348.57207,13.468619,0.2402926,2.6894868,48800
3236 STRAND,13.7,0.15,119.58495,213.80188,217.67391,1.104513,0.1449995,2.2018429,48800
3237 VICTORPLATT,10.6,0.15,301.35502,332.29364,280.97529,9.091998,0.060811,3.0173308,48800
3238 TIMRESOVIA,13.2,0.15,294.6791,43.85632,11.71488,11.733509,0.1854783,2.6655672,48800
3239 1978UJ2,14.3,0.15,131.1792,238.89283,93.919598,3.021015,0.221576,2.1841556,48800
3240 LAOCOON,10.1,0.15,155.24841,13.814924,296.35825,2.327102,0.1251232,5.266462,48800
3241 1978WH14,12.2,0.15,188.8387,312.06335,127.35705,1.642706,0.1635775,3.0405618,48800
3242 BAKHCHISARAJ,12.4,0.15,281.78552,242.10843,191.80764,12.374998,0.1605478,2.6802547,48800
3243 SKYTEL,11.6,0.15,11.14629,292.22824,349.54445,9.346462,0.1015309,3.0387176,48800
3244 PETRONIUS,13.9,0.15,143.14655,57.975092,332.58936,3.68204,0.1639165,2.2445009,48800
3245 JENSCH,13.4,0.15,93.713326,87.281809,349.38996,0.336466,0.1560932,3.1309678,48800
3246 BIDSTRUP,11.4,0.15,325.20065,345.59439,197.86412,21.728783,0.036046,3.1957387,48800
3247 DIMARTINO,13,0.15,224.08254,145.05127,45.832853,3.931903,0.1272969,2.3776663,48800
3248 FARINELLA,10.8,0.15,167.44439,309.87711,12.785131,10.883134,0.1665416,3.1921448,48800
3249 MUSASHINO,13.7,0.15,198.85063,309.59944,76.425058,3.369565,0.2474748,2.3459575,48800
3250 MARTEBO,11.5,0.15,340.94518,175.34828,204.72169,9.5578,0.1076666,3.0149508,48800
3251 ERATOSTHENES,12.9,0.15,262.45575,239.8838,142.29413,0.715765,0.1630666,3.1085363,48800
3252 1981EM4,11.9,0.15,259.3483,156.71007,327.20455,12.714615,0.1116389,2.6651013,48800
3253 GRADIE,13.5,0.15,309.51423,233.976,60.306823,7.427638,0.1970638,2.2481443,48800
3254 BUS,11.1,0.15,105.77396,308.23805,44.227294,4.470398,0.1761918,3.935237,48800
3255 THOLEN,13.7,0.15,43.055944,79.230643,337.46324,21.371066,0.3625645,2.3728641,48800
3256 DAGUERRE,12.3,0.15,55.653124,267.8207,174.74845,7.82748,0.0965006,2.7794917,48800
3257 1982GG,13.5,0.15,286.82217,275.15891,30.542954,5.564416,0.1691976,2.2506917,48800
3258 1983RJ,13.4,0.15,253.93837,296.69352,45.232966,7.558657,0.1962273,2.2059454,48800
3259 1984SZ4,9.9,0.15,325.5572,316.20178,242.93014,15.519556,0.1343513,3.1593112,48800
3260 VIZBOR,12.6,0.15,328.51535,259.10335,249.66893,5.218718,0.0924197,2.2343563,48800
3261 TVARDOVSKIJ,11.6,0.15,247.03567,184.41015,143.24291,2.748063,0.0744408,2.9050751,48800
3262 MIUNE,10.8,0.15,178.4408,52.492909,73.55957,9.463199,0.0628761,3.0103747,48800
3263 1932CN,13,0.15,83.998141,9.482679,78.694087,7.749146,0.0685243,2.4150872,48800
3264 1934AF,12.2,0.15,160.63131,358.53982,139.72399,0.93739,0.1421836,3.1536119,48800
3265 1953VN2,13.3,0.15,148.12332,297.21429,73.156385,6.936818,0.1409178,2.4120956,48800
3266 1978PA,13.6,0.15,67.043812,255.68393,110.79128,26.377562,0.1102132,1.9081662,48800
3267 GLO,13,0.15,111.77078,307.32225,110.7593,23.988553,0.2966669,2.3295592,48800
3268 DESANCTIS,13.02,0.15,273.74222,74.002184,221.92011,6.354694,0.1261241,2.3471155,48800
3269 VIBERT-DOUGLAS,12.8,0.15,287.31504,43.174651,353.77697,17.192881,0.1597656,2.7846691,48800
3270 DUDLEY,14.5,0.15,122.94008,326.48736,147.1659,27.618828,0.3301084,2.149107,48800
3271 1982RB,16.8,0.15,88.300795,158.68475,159.0624,25.01434,0.3956007,2.1017408,48800
3272 1938DB1,13.2,0.15,105.05551,12.911954,94.225667,3.925936,0.0919258,2.2437865,48800
3273 DRUKAR,11.9,0.15,5.364924,205.7697,46.654941,14.099142,0.0377683,3.3991498,48800
3274 MAILLEN,12.1,0.15,32.289207,235.81674,28.210988,1.250479,0.1086642,3.1552373,48800
3275 OBERNDORFER,13.3,0.15,298.06575,192.20777,45.587573,8.592558,0.1818812,2.3327282,48800
3276 1982RZ1,12,0.15,247.14818,341.70901,71.43386,2.681675,0.1758877,3.1146883,48800
3277 AARONSON,11.3,0.15,261.0046,296.61151,85.162285,8.575362,0.2735004,3.137098,48800
3278 1984BT,11.2,0.15,169.39615,48.81963,79.173709,9.681173,0.0309971,3.2153708,48800
3279 SOLON,13.6,0.15,257.09028,166.61037,192.1536,3.159584,0.1742787,2.2022895,48800
3280 GRETRY,12.2,0.15,91.036526,359.41992,317.80529,2.22336,0.1755585,2.5815004,48800
3281 1938DZ,12.6,0.15,329.1751,239.9313,348.82985,5.99426,0.0987283,2.3498823,48800
3282 SPENCERJONES,13.3,0.15,105.62762,18.920485,162.53836,3.164484,0.0423195,2.189432,48800
3283 1979QA10,13,0.15,170.485,351.79237,356.92328,6.891481,0.0997432,2.3977325,48800
3284 1953NB,13,0.15,152.89671,259.14586,73.998068,6.66012,0.3862838,2.7670005,48800
3285 RUTHWOLFE,12.3,0.15,51.632505,168.73192,246.41014,20.509811,0.2130978,2.5289408,48800
3286 ANATOLIYA,12.9,0.15,282.24425,78.021118,107.76826,13.403285,0.105713,2.635083,48800
3287 1981DK1,14.2,0.15,299.77904,95.370861,213.62567,12.087102,0.2978992,2.3669773,48800
3288 SELEUCUS,15,0.15,188.01821,349.16842,218.85317,5.928562,0.4573567,2.032577,48800
3289 MITANI,14.2,0.15,72.111033,351.7213,46.515671,1.762875,0.2069702,2.327217,48800
3290 AZABU,11.7,0.15,307.13651,116.68322,75.451866,2.768197,0.1229012,3.9759949,48800
3291 DUNLAP,12.4,0.15,339.55769,169.92258,151.47683,1.995854,0.0989949,3.1503483,48800
3292 SATHER,12.4,0.15,192.69412,22.018506,37.015258,1.581725,0.1770137,3.1564244,48800
3293 RONTAYLOR,14,0.15,331.97775,207.93027,9.91303,2.142943,0.1405003,2.3985628,48800
3294 CARLVESELY,12.7,0.15,259.56411,156.79268,7.430607,6.977519,0.0692294,2.6975202,48800
3295 MURAKAMI,12.7,0.15,299.98896,217.48642,168.64926,8.809153,0.2548089,2.6948753,48800
3296 1975 SH,12,0.15,299.23242,268.92626,113.28371,13.930836,0.1959157,2.6539564,48800
3297 1978WN14,12.3,0.15,166.45883,292.23592,112.44083,2.372899,0.1690339,3.1386384,48800
3298 1979OB15,13.4,0.15,189.83758,50.609495,285.55063,2.570311,0.1914373,2.354969,48800
3299 HALL,13.5,0.15,33.027129,242.08446,252.03036,5.470751,0.0782311,2.2808358,48800
3300 1928NA,10.4,0.15,110.55351,265.23331,27.482052,18.790231,0.2099997,3.1559693,48800
3301 1978CT,13.1,0.15,17.099971,117.2651,137.18262,5.061618,0.1520084,2.2335526,48800
3302 SCHLIEMANN,12.9,0.15,341.25573,169.42786,154.73553,3.382366,0.0962765,2.4534619,48800
3303 1967UN,11.6,0.15,96.068728,277.5919,52.510557,2.771023,0.0731455,2.8956929,48800
3304 PEARCE,13.1,0.15,181.45596,59.242057,320.79257,2.204875,0.2787666,3.0543274,48800
3305 CEADAMS,12.2,0.15,222.63322,239.65555,32.421912,13.460855,0.1513197,2.6035015,48800
3306 BYRON,12.7,0.15,10.383464,64.10503,213.60737,4.522982,0.1440801,2.2475774,48800
3307 1981DE1,13.8,0.15,240.27694,145.56377,263.46828,6.370502,0.0961881,2.2590482,48800
3308 FERRERI,11.8,0.15,74.079782,276.2304,172.51034,23.604313,0.1827847,3.1514642,48800
3309 BRORFELDE,13.8,0.15,336.07809,218.23214,29.930583,21.138642,0.0531954,1.8175453,48800
3310 PATSY,10.8,0.15,4.624004,130.17957,101.97815,11.074604,0.0524845,3.0100528,48800
3311 PODOBED,12.1,0.15,325.15404,12.893061,157.44084,0.923213,0.0416408,2.788678,48800
3312 PEDERSEN,11.5,0.15,188.11556,129.68521,214.9135,9.638274,0.1149124,3.0113286,48800
3313 1980DG,11.9,0.15,215.16577,344.30008,272.7627,11.375863,0.1318173,2.6536434,48800
3314 BEALS,13,0.15,285.05051,45.483668,359.69249,7.416652,0.0452221,2.218313,48800
3315 CHANT,12.4,0.15,303.61995,56.168676,147.17691,10.046869,0.0881559,2.6401445,48800
3316 HERZBERG,11.7,0.15,159.75739,356.56045,200.86896,8.39072,0.0935845,3.1186845,48800
3317 PARIS,8.4,0.15,187.5805,148.08398,135.98761,27.869701,0.1245752,5.2035622,48800
3318 BLIXEN,11,0.15,181.1223,48.484901,109.47726,11.578363,0.0409596,3.0119188,48800
3319 KIBI,12.1,0.15,42.684175,109.65174,271.78802,3.784955,0.158632,3.1628661,48800
3320 NAMBA,13.4,0.15,27.539526,348.7148,218.59692,4.066936,0.0475168,2.4584754,48800
3321 DASHA,13,0.15,51.375498,201.67721,163.03865,7.338451,0.2018828,2.5453322,48800
3322 LIDIYA,12.1,0.15,142.63094,223.7259,250.93273,23.502754,0.2143396,2.3921924,48800
3323 TURGENEV,13.6,0.15,20.478756,21.55763,22.130364,0.724516,0.185068,2.5623326,48800
3324 1983CW1,11.8,0.15,39.807895,181.24313,317.26349,10.774033,0.0279566,2.7001189,48800
3325 TARDIS,11.4,0.15,306.50094,28.93242,46.662251,22.29065,0.0111949,3.1828555,48800
3326 1985FL,12.7,0.15,264.22384,279.15602,4.851659,3.384838,0.1727452,2.3688703,48800
3327 CAMPINS,12.1,0.15,94.597167,244.80148,69.754769,1.564446,0.1064161,3.1679182,48800
3328 1985QD1,11.7,0.15,128.29164,271.178,61.041704,11.455849,0.107924,3.0161887,48800
3329 1985RT1,11.4,0.15,36.962558,71.73036,12.272122,10.416509,0.0824352,2.9975814,48800
3330 1985RU1,11.2,0.15,110.12568,305.38075,10.262332,10.308764,0.2169134,3.1357519,48800
3331 KVISTABERG,13.2,0.15,10.12726,303.99474,168.59156,3.554301,0.0889936,2.4194987,48800
3332 RAKSHA,11.7,0.15,55.260152,277.30451,139.12717,14.875132,0.0834869,2.5446096,48800
3333 SCHABER,11.6,0.15,95.490496,67.384382,231.50971,11.966718,0.2300534,3.1223279,48800
3334 1981YR,12,0.15,243.38079,185.23635,86.801137,3.261162,0.0253398,2.8510831,48800
3335 1966AA,11.4,0.15,114.55365,179.18502,278.62805,13.322757,0.1292418,2.6089272,48800
3336 1971UX,14.5,0.15,320.1225,122.62382,243.48678,0.851737,0.1876874,2.324162,48800
3337 1971UG1,12.5,0.15,112.5375,220.11362,179.34003,1.978379,0.0762687,2.8459693,48800
3338 RICHTER,14.5,0.15,42.846824,177.88769,126.01032,0.732643,0.1701765,2.1465267,48800
3339 1978LB,10.9,0.15,168.05884,152.18958,84.933213,17.801537,0.1322077,3.1789948,48800
3340 1979TK,13.6,0.15,328.65098,283.12183,35.867973,5.607996,0.1943691,2.2334059,48800
3341 HARTMANN,12.4,0.15,65.404955,232.6938,142.89008,10.466003,0.2344428,3.0243771,48800
3342 FIVESPARKS,11.9,0.15,347.38333,310.27454,144.77358,6.186751,0.0694852,3.1388938,48800
3343 NEDZEL,13.4,0.15,266.8424,228.94268,43.805174,25.082982,0.311312,2.3489113,48800
3344 MODENA,12.9,0.15,203.66568,206.17543,78.21451,9.446029,0.1196064,2.4155982,48800
3345 TARKOVSKIJ,11.7,0.15,126.35507,193.79375,305.07336,15.818432,0.1862126,2.4751187,48800
3346 1951SD,11.1,0.15,74.736267,3.071216,3.113944,21.589435,0.0503786,3.1802745,48800
3347 KONSTANTIN,11.8,0.15,16.92414,212.37998,194.07688,4.769888,0.0994071,3.1272655,48800
3348 POKRYSHKIN,11.9,0.15,144.56549,65.272082,186.0735,10.394919,0.1621843,3.1726941,48800
3349 MANAS,12.8,0.15,312.27186,146.43069,58.814486,4.241148,0.0341224,2.7398625,48800
3350 SCOBEE,14.3,0.15,139.98992,330.06663,354.01555,3.412668,0.2051686,2.3100641,48800
3351 SMITH,13,0.15,67.002593,178.93037,186.58399,13.192003,0.2691114,3.0409628,48800
3352 MCAULIFFE,15.6,0.15,152.66844,15.666339,107.52224,4.774725,0.3693704,1.8787431,48800
3353 JARVIS,13.3,0.15,193.08134,34.444209,245.75374,21.804075,0.0847085,1.8628603,48800
3354 MCNAIR,13.1,0.15,10.108666,326.20473,321.48425,6.417959,0.0957898,2.3247395,48800
3355 ONIZUKA,13.5,0.15,281.97272,299.39819,141.05307,4.063422,0.0662922,2.1864869,48800
3356 RESNIK,13.3,0.15,116.24034,157.70895,108.48337,4.095186,0.1134703,2.1929105,48800
3357 1984FT,11.4,0.15,183.02935,67.005833,145.71807,11.243269,0.0578934,3.0209198,48800
3358 ANIKUSHIN,12.3,0.15,102.47606,275.74191,147.12499,2.093732,0.1937583,3.1990311,48800
3359 PURCARI,14.1,0.15,338.46789,42.81572,25.104938,5.744584,0.1214941,2.2565202,48800
3360 1981VA,16.2,0.15,288.67128,60.543924,245.57279,21.73164,0.7428614,2.4655061,48800
3361 ORPHEUS,19.03,0.15,282.27206,301.55434,189.86493,2.681594,0.3226046,1.20927,48800
3362 KHUFU,18.1,0.15,64.151298,54.855329,152.6782,9.914362,0.4686083,0.9894633,48800
3363 BOWEN,12,0.15,23.157659,313.41399,183.53774,3.327035,0.1022715,2.7772968,48800
3364 1984GF,13,0.15,140.37,108.19273,146.20443,5.548131,0.1040172,2.1988601,48800
3365 RECOGNE,12.1,0.15,115.47282,107.09844,189.96354,7.787935,0.176091,2.7097312,48800
3366 1985SD1,11.4,0.15,148.93727,142.97042,180.65666,9.949203,0.083371,3.004211,48800
3367 ALEX,12.2,0.15,28.214934,238.55313,258.62649,5.30806,0.0696328,2.7859293,48800
3368 DUNCOMBE,11.3,0.15,28.49595,359.72469,4.525636,19.119342,0.095662,3.3858166,48800
3369 FREUCHEN,12.1,0.15,70.302423,141.64732,268.16186,7.95052,0.1301039,3.0483136,48800
3370 KOHSAI,13.8,0.15,288.57572,300.41215,144.84048,7.110679,0.1091497,2.2157808,48800
3371 GIACCONI,12.3,0.15,122.89145,347.75435,294.00767,9.675654,0.0157932,2.7380947,48800
3372 BRATIJCHUK,12.1,0.15,179.29288,19.604408,19.479542,3.291319,0.1412186,2.693447,48800
3373 KOKTEBELIA,13.6,0.15,331.60088,250.56511,177.48788,3.197551,0.130286,2.2457143,48800
3374 NAMUR,12.8,0.15,142.34052,158.52465,75.601118,3.029535,0.0163925,2.9486402,48800
3375 AMY,13.7,0.15,230.53382,352.3951,169.32841,1.074437,0.0255667,2.1719467,48800
3376 ARMANDHAMMER,12.4,0.15,59.139263,327.15366,250.3334,6.335867,0.0666934,2.3485908,48800
3377 LODEWIJK,12.6,0.15,91.14775,202.73691,216.6883,1.288692,0.0591812,2.9163682,48800
3378 SUSANVICTORIA,13.2,0.15,266.69523,91.378947,336.23934,8.08803,0.0919568,2.316302,48800
3379 OISHI,13.3,0.15,225.64045,303.72122,146.98869,2.848718,0.1305729,2.3548854,48800
3380 1940EF,12,0.15,32.764943,22.000052,93.185589,3.238916,0.0261188,2.8439473,48800
3381 1941UG,13.2,0.15,51.996101,133.16348,258.56346,4.190679,0.2036169,2.4539296,48800
3382 1948RD,13.1,0.15,15.444396,346.53041,358.02999,6.010622,0.1841926,2.2420218,48800
3383 KOYAMA,12.6,0.15,249.40033,138.86953,139.47238,14.62769,0.0442098,2.5667498,48800
3384 DALIYA,13.6,0.15,267.60671,262.16447,139.78034,2.756792,0.2105563,2.3845424,48800
